15;12;10;7;5;3;2;1;-1;3;-3;-4;6;6;8;-9;-10;-12;-14;-15;-16;-17;-18;-19;-21
14;11;9;7;4;3;1;1;-1;3;-3;4;-7;-7;8;-10;-10;-13;-14;-15;-17;-17;-18;-20;-21
15;12;10;7;5;3;2;1;-1;3;-3;4;5;6;8;-9;-10;-12;-14;-15;-16;-17;-18;-19;-21
18;14;13;9;6;3;3;2;-1;-2;-3;-3;3;5;8;8;-10;-12;-13;-15;-14;-16;-19;-18;-21
18;14;13;9;6;3;3;2;-1;-2;-3;-3;3;-5;8;8;-10;-12;-13;-15;-14;-16;-18;-18;-21
16;13;12;8;5;3;2;2;-1;-2;-3;-3;4;6;8;8;-10;-12;-13;-15;-15;-17;-18;-19;-21
