17;13;12;8;5;3;2;2;-1;-2;-3;-3;4;6;8;8;-10;-12;-13;-15;-15;-17;-18;-19;-21
15;12;11;7;5;3;2;1;-1;3;-3;4;5;6;8;-9;-10;-12;-14;-15;-16;-17;-18;-19;-21
15;12;10;7;5;3;2;1;-1;3;-3;-3;5;6;-8;-9;-10;-12;-14;-15;-16;-17;-18;-19;-21
17;13;12;8;5;3;2;2;-1;-2;-3;3;4;-5;8;8;-10;-12;-13;-15;-15;-17;-18;-18;-21
16;13;12;8;5;3;2;2;-1;-2;-3;3;4;6;8;8;-10;-12;-13;-15;-15;-17;-18;-19;-21
15;12;11;7;5;3;2;1;-1;3;-3;-3;5;6;-8;-9;-10;-12;-14;-15;-16;-17;-18;-19;-21
